Guid,Title,OtherTitle,Color,ReleaseYear,Duration,Mode,Comment,Published,CreatedOn,CreatedBy,UpdatedOn,UpdatedBy
b3e1a8f5-bc9c-45ff-82b6-303298cd55e9,Колобок,Kolobok,BW,1936,8,A,"http://publications.tlu.ee/index.php/bsmr/article/viewFile/537/pdf
",True,,,,
b3f84392-9d2d-4ff4-abc6-22face0d6e5d,Goldie Locks and the Three Bears,The Peroxide Kid,BW,1922,7,A,"https://www.youtube.com/watch?v=7AlXYavuO7s - commentary suggests this is actually Alice and the Three Bears?
",True,,,,
b406f910-4aad-48e0-ae55-893ec0e2e4ca,Zwerg Nase,,BW,1921,75,L,https://letterboxd.com/film/dwarf-nose-1921/,True,,,,
b40d0e48-afeb-42d0-bde0-e2756f74e395,The Wizard of Ants,,BW,1941,7,A,"Jack: IMDB and the Youtube version I have found both list the title as ""The Wizard of Arts"" - please confirm

IMDB lists as colour, Youtube version is B&W, please confirm",True,,,,
b4106763-8133-4c9b-8ae2-630c965f3f07,Peter & the Wolf,Peter and the Wolf,C,2006,32,A,,True,,,,
b42d2b4a-cee0-4d3e-b977-de2a3c74eb7a,La piel que habito,The Skin I Live In,C,2011,120,L,,True,,,,
b436a533-813b-4cd6-81c5-c466c2c4f1f3,The Singing Bones,,C,2016,10,L,,True,,,,
b4538c21-2859-458a-b0fd-764539d87d73,The Red Hood,,C,2009,9,L,,True,,,,
b4543392-5392-4598-9162-f18e5d4a44b2,Pear ta ma 'on maf,The Land Has Eyes,C,2004,87,L,Not sure of origin...,True,,,,
b462071e-8865-48c5-8233-e28b88dc521a,Divergent,,C,2014,139,L,"Kelly Oliver. Hunting Girls: Sexual Violence from The Hunger Games to Campus Rape. New York: Columbia University Press, 2016",True,,,,
b46435a1-5b18-4ccd-8e7d-abe2cff4b7b5,Rumpelstiltskin,,BW,1915,,L,,True,,,,
b4727477-56e9-4de5-aa34-57332ff1a0ad,Die kleine Hexe,The Little Witch,C,2018,103,L,,True,,,,
b4770b63-e09f-45a2-bc99-b5c16f842203,Mikola a Mikolko,,C,1989,83,L,"Origin cited as MIkula and Mikulka by Hans Christian Andersen, but I couldn't find this story online

https://www.youtube.com/playlist?list=PLnUiIRH6uPcTvygLMqg_SDRZ5yn5pRnK7
 
https://letterboxd.com/film/mikula-and-mikulka/ 
",True,,,,
b483e88f-272f-4f91-9f6f-d23d79253b60,Maija and Paija,,C,1990,98,L,,True,,,,
b48bdcef-e174-40b4-80cc-17ce19c1ac9c,La Petite Parade,The Little Parade or Lead Soldier,BW,1928,,A,,True,,,,
b48d4f96-12c8-4cad-8ed7-66446de63ec0,Alice in Wonderland or Who is Guy Debord?,,C,2003,2003,A,"Uses the 1951 Disney animation
https://www.youtube.com/watch?v=bsORER6OgyA
https://iffr.com/en/2004/films/alice-in-wonderland-or-who-is-guy-debord",True,,,,
b492b5d3-58e8-4b85-869e-3c1b32bddfb2,Simon and the Pied Piper,Simon in the Land of Chalk Drawings,C,1971,5,A,,True,,,,
b496aa1d-bb00-4cc2-ad8d-e6a91081f8c5,Cat People,,BW,1942,73,L,,True,,,,
b4a98c66-c6a7-43a9-a604-884a8ffc7e2b,Garasu no nô,"Sleeping Bride, ガラスの脳",C,2000,100,L,"I'm not sure of the mode.
AM - confirmed live",True,,,,
b4ae2d7f-08f2-4a99-aa24-a46aa25c614c,Moana,,C,2016,107,A,,True,,,,
b4b0710e-e7a4-4973-b020-547ffd324bfe,Princesses Don't Kiss Frogs,,C,2015,,U,,True,,,,
b4b3ef02-e88b-492a-a3cc-f508b28dbbba,Geppetto,,C,2000,89,L,,True,,,,
b4c02764-6032-43f3-85fd-02354d909fc9,Aschenputtel,Cinderella,BW,1984,21,A,,True,,,,
b4cf98c1-d20c-4e1e-995a-4d9e6c3aa275,Jack and the Beanstalk,,C,1912,,L,https://translate.google.com/translate?hl=en&sl=it&u=https://it.wikipedia.org/wiki/Jack_and_the_Beanstalk_(film_1912_Kinemacolor)&prev=search&pto=aue,True,,,,
b4cfe0e6-15e6-4033-8464-da2416e03ed1,Monsters Do Not Exist,,C,2012,10,L,"https://vimeo.com/57738224
About a monster called the Yeak, which I couldn’t find but seems based on Cambodian/Khmer folklore",True,,,,
b4daa46d-9922-4e6b-b77d-64fe98598b87,Der gestiefelte Kater,Puss in Boots,C,1966,26,A,,True,,,,
b4f0282b-648d-4d1b-b66b-1bea62f5d06b,Ali Baba et les quarantes voleurs,Ali Baba and the Forty Thieves,C,1905,8,L,IMDB lists the release year as 1907. Please confirm.,True,,,,
b4f1c348-aaa9-4ed9-8a9e-abbcc9397289,Jacek i Placek,Jacek and Placek,C,1992,77,A,,True,,,,
b50a93a4-ae44-4d16-b858-7fb105bbaf56,The Nutcracker in 3D,The Nutcracker: The Untold Story,C,2010,110,L,,True,,,,
b51f193a-0121-4e67-83bf-cd9dc219062d,She's All That,,C,1999,95,L,,True,,,,
b531ee37-7cda-48b8-83fa-283ebff8e6bc,Hakuja den,"The Tale of the White Serpent, Panda and the Magic Serpent, Le Serpent Blanc, The White Snake Enchantress",C,1958,79,A,"IMDB says ""Panda and the Magic Serpent""",True,,,,
b538dc24-92de-4177-9997-9c5cea193e28,Jue ji,"L.O.R.D: Legend of Ravaging Dynasties, Critical",C,2016,118,L,,True,,,,
b542c581-c605-4bd2-8361-04eb5d408761,Issun bôshi,,BW,1955,84,L,"https://en.wikipedia.org/wiki/Issun-b%C5%8Dshi
https://www.surlalunefairytales.com/oldsite/thumbelina/other.html
https://writinginmargins.weebly.com/home/category/issunboshi",True,,,,
b54afd9d-6ad4-460e-aacc-1f6530fc389a,Kolobok,,C,2000,,A,http://publications.tlu.ee/index.php/bsmr/article/viewFile/537/pdf,True,,,,
b54f65a9-9678-45b0-a3df-d99ab03142f7,Bärenhäuter,"Bearskin, Der Bärenhäuter",C,1986,81,L,"The film is listed on IMDb as ""Der Bärenhäuter"".",True,,,,
b552e49a-43bb-4cb8-a4d8-e13d8624c0c0,The Story of a Mother,,C,2010,18,L,,True,,,,
b556fc6b-5905-4a66-a865-cab2bb34360c,O Malence,,C,1988,13,A,http://www.kratkyfilm.eu/catalogue/html/indexa.htm,True,,,,
b5576bd8-5b9a-46f8-a451-d9fbecf69b8a,"Koshka, kotoraya gulyala sama po sebe",The Cat Who Walked by Herself,C,1988,70,A,,True,,,,
b56151bc-bb19-4d45-8d20-3c762c8d0b05,Earthsea,,C,2004,90,L,,True,,,,
b562429d-d4a1-4c6d-a393-df1df57427a8,E.T.A. Hoffmanns Der Sandmann,The Sandman,C,1993,104,L,https://letterboxd.com/film/the-sandman-1993/,True,,,,
b576acf2-498f-4ad4-8013-4f88811412fa,The Bride,,C,1985,118,L,,True,,,,
b59c1f19-6498-4f2f-866f-e8e721c92d98,Pete's Dragon,,C,1977,128,M,,True,,,,
b5a78556-e6b1-448c-a9ad-5d0b2c7e9558,Three Little Pigs,,BW,1922,,A,IMDB date is 1918,True,,,,
b5a8eaae-5859-44d6-aa2b-6f549bcf3c07,Extrême Pinocchio,,C,2014,23,L,"https://en.unifrance.org/movie/38898/extreme-pinocchio
https://vimeo.com/93075704",True,,,,
b5ad29d4-8d73-4b60-a2e4-5793a6542981,Alice Gets in Dutch,"Alice Comedies, Alice in Cartoonland",BW,1924,10,M,,True,,,,
b5b4ec7b-7531-452f-8019-e1503810da63,Le prince Azur,,BW,1908,,U,"Don't know if it's animated, probably.  Guessing here.
AM: changed it to unknown, just because. ",True,,,,
b5b8dc5f-3bdc-41e0-b26f-24359f8ca2e9,Rip Van Winkle,Faerie Tale Theatre,C,1987,49,L,Not sure of origin...,True,,,,
b5df88e4-905e-4154-ad09-f5b1a72a2470,Landru,(Bluebeard),C,2006,133,L,,True,,,,
b601ea63-9dea-4004-9c92-c88fd38e436d,Red Riding Hood,,C,2006,82,L,,True,,,,
b6244d1e-5eff-4cb0-b9fe-672d7530b17f,Tea Time: Alice in Wonderland,,C,2012,2,L,,True,,,,
b62fdaa2-9776-4487-9b27-8b5020f5e652,Si Prinsipe Abante at ang lihim ng Ibong Adarna,,C,1990,,L,"https://en.wikipedia.org/wiki/Ibong_Adarna#Analysis ",True,,,,
b634d8be-07ae-4089-8a9e-80de779eed34,Black Swan,,C,2010,108,L,,True,,,,
b6380810-0c83-41d4-bc20-45adbe41c09e,Svinedrengen og prinsessen på ærten,The Pig Boy and The Princess and the Pea,C,1962,49,A,https://letterboxd.com/film/the-pig-boy-and-the-princess-and-the-pea/,True,,,,
b63b7eb1-3311-481a-9718-35bc51da5dcc,Once Upon a Time,,BW,1922,,U,https://www.allmovie.com/movie/once-upon-a-time-v104789,True,,,,
b6500e4e-ebd9-4dbc-857d-7a848c04c3c9,Rotkäppchen,Little Red Riding Hood,C,1962,72,L,,True,,,,
b65df754-9138-4a7a-bfd9-51a24f739749,The Spine of Night,,C,2021,93,A,,True,,,,
b66ae29c-0ae7-4e38-8d86-d21e5c197363,Little Red Riding Hood,,BW,1911,,L,,True,,,,
b67e4f48-d7cf-4ff2-952e-79830ad0b7ad,"Bai she chuan shuo, 白蛇传说",The Sorcerer and the White Snake,C,2011,93,L,,True,,,,
b68a5c53-ae9d-4b0c-92c6-25fb3d299b51,Snow White and the Seven Muppets,Muppet Babies,C,1985,60,A,,True,,,,
b69440bd-d5c5-430f-8630-fbc896641acc,The Sleeping Beauty,,BW,1963,5,A,,True,,,,
b69b08df-9f0e-4c98-9326-161a92674dcf,My Best Friend's Wedding,,C,1997,105,L,Sue Short's fairy tale film book,True,,,,
b6b2f2be-c160-4a0a-9d2f-69acad69b964,Alice's Orphan,"Alice Comedies, Alice in Cartoonland",BW,1926,7,M,,True,,,,
b6b69129-fdea-4f94-b4a4-90642cbb2dff,Classic Stories for Children,,C,1990,40,L,IMDB lists the release year as 1992.,True,,,,
b6b8cb8f-53eb-446c-9e47-5f62c53bed06,Ever After,Ever After: A Cinderella Story,C,1998,121,L,,True,,,,
b6cabfc5-bb9e-438e-9057-6d760201252f,Master Hansel and Miss Gretel,,C,2001,,A,,True,,,,
b6cc3ad5-0403-455f-a4ff-df3e4ddd829a,Pinocchio,,C,2015,96,L,https://letterboxd.com/film/pinocchio-2015,True,,,,
b6da38c8-7ab8-4d2f-8396-56fe47fb23dd,Kosmos,,C,2009,122,L,,True,,,,
b6ea3fb9-2bb7-447d-bb14-90c15e79e0eb,Alibaba and The Forty Thieves,Alibaba,BW,1940,,L,,True,,,,
b70b727b-27c4-43e2-aa20-a7f1ff11932b,The Dreamer of Oz,The Dreamer of Oz: The L. Frank Baum Story,M,1990,100,L,,True,,,,
b71c1911-3fa3-4b63-bba2-494b25131dfd,It's all in Your Head,,C,2016,6,L,,True,,,,
b71f9792-e93f-4b89-896b-10a68a81033b,Peter Pan,,C,1953,77,A,,True,,,,
b7366d99-4930-4c3e-bdd3-949b443b77dc,Nemureru bijo,House of Sleeping Beauties,C,1995,110,L,,True,,,,
b73c16e7-814a-484e-9c75-e1b1f10b20aa,Alice the Golf Bug,"Alice Comedies, Alice in Cartoonland",BW,1927,7,M,,True,,,,
b74066b4-7870-467d-8515-6653b67ee33f,Aquamarine,,C,2006,104,L,,True,,,,
b7531804-8a27-494d-bdc3-c6b4302f688c,Popeye and the Spinach Stalk,Popye and the Spinach Stalk,C,1960,30,A,I've linked the episode and the series.,True,,,,
b7639ec7-a5e6-49d4-9120-fec23f373c5a,Zauber um Zinnober,Magic around Cinnabar,C,1983,81,L,,True,,,,
b774dbe7-4220-4566-b369-7f49835c1b84,Ashpet: An American Cinderella,,C,1988,45,L,,True,,,,
b77ab614-92a5-47da-8ef1-15212b4bc229,The Peanut Butter Solution,Opération beurre de pinottes,C,1985,94,L,"Jocelyn Gadbois said Rapunzel, based on preternatural hair growth,  I guess",True,,,,
b780bf84-4b82-4539-8169-cc0edb67a831,La principessa di Bagdad,The Princess of Bagdad,BW,1918,,L,"https://www.flickriver.com/photos/truusbobjantoo/49904810467/
",True,,,,
b794d611-f080-45ca-868b-ddb9a7094a44,The Affairs of Anatol,,BW,1921,117,L,https://books.google.ca/books?hl=en&lr=lang_en&id=xTMdDgAAQBAJ&oi=fnd&pg=PT12&dq=fairy-tale+film&ots=RQoORaOuwX&sig=QW0VL9H6k87rjKy7qIoDq5Cn2Ng#v=onepage&q=fairy-tale%20film&f=false,True,,,,
b798ca08-c25f-4cb0-b440-4825da795a34,Adventures of Aladdin,,C,1978,,L,,True,,,,
b7b88585-731e-4229-abec-0298ba4bf88e,Mulan,,C,2019,,U,,True,,,,
b7bebc35-b06c-4e83-b3bd-ac399dc2d4bb,Rappin',,C,1985,92,L,"From ""Rapper, Writer, Pop-Cultural Player: Ice-T and the Politics of Black Cultural Production,"" 2014, eds. Josephine Metcalf and Will Turner",True,,,,
b7c1b617-f5e5-4dcb-b617-656ac991fecd,Jack the Giant Killer,,BW,1916,,A,,True,,,,
b7d1551a-1697-4524-a5d6-0a13dd2aaba2,The Extreme Fox,,C,2014,90,L,,True,,,,
b7ef411c-2c34-46ee-af6c-ceea11343041,Gräns,Border,C,2018,110,L,,True,,,,
b7f547ce-e0a9-40ce-bb16-8e9a40c8e1f0,Le Singe Roi: The King Monkey,,C,2013,85,L,,True,,,,
b7fe1230-c6be-4671-835e-3bb2e507cf5f,Alice in Wonderland,,C,1995,45,A,,True,,,,
b7ffdc65-58e4-4e3b-8ac7-6196dd56deb1,Pinocchio,,C,2008,179,L,,True,,,,
b80037f2-997b-49b7-b74e-c771270bea46,Malan Hua,"The Magic Aster, 马兰花",C,2009,,A,I'm not sure of the origin.,True,,,,
b80e361d-f8ff-489b-9c87-75d706852d88,Fei long wang zi po qun yao,"The Magic Sword of Watari, Golden Boy Subdues Monsters",C,1970,100,L,https://letterboxd.com/film/the-magic-sword-of-watari/,True,,,,
b816be94-6fe4-4c9a-b2b9-ae4356d0e8c0,Cinderella and the Prince Charles: An Animated Classic,,C,1990,26,A,https://letterboxd.com/film/cinderella-1990/,True,,,,
b82c2e62-1c7d-4359-8d14-a2cb4f2545ff,Three Little Pigs (Silly Symphonies),,C,1933,8,A,,True,,,,
b8333031-b3e5-4448-b26e-f8c79b4e7f5d,Daughter of Sindbad,Sindbad ki Beti,C,1958,,L,"https://en.wikipedia.org/wiki/Daughter_of_Sindbad
",True,,,,
b849e658-f286-4b4e-9fbf-c3d38bb17d29,Zhyoltyy aist,"The Yellow Stork, Желтый аист",C,1950,11,A,"Based on an ancient Chinese fairy tale, poem by Samuel Marshak
https://letterboxd.com/film/the-yellow-stork/",True,,,,
b8672f57-947d-4901-b653-33189438d9e0,Hänsel und Gretel,,C,2012,59,L,,True,,,,
b86f5d8d-2287-45b9-b1f6-37c3f7459c44,Alice on the Farm,"Alice Comedies, Alice in Cartoonland",BW,1926,7,M,,True,,,,
b86fa477-c7c3-4ce9-8864-81e4fb123cc2,Kolybelnye mira,Lullabies of the World,C,2008,,A,"I'm not sure how to label the origin of this collection. They're short films in music video style, set to recordings of traditional lullabies from around the world.",True,,,,
b8791e86-64c3-4c66-ac35-1e916983f331,A Christmas Prince: The Royal Baby,,C,2019,84,L,,True,,,,
b87b484f-a97e-46cb-8f0a-b1aee66300fd,Julenatt i Blåfjell,"Christmas Eve in Blue Mountain, Magic Silver",C,2009,82,L,,True,,,,
b87bc218-31c6-4277-905b-0811b8d01977,Let's Stalk Spinach,,C,1951,6,A,,True,,,,
b88190e6-79f6-4b01-bf1d-2923d8bfe5ce,Betty in Blunderland,Betty Boop,BW,1934,7,A,,True,,,,
b887ff3c-2dcb-4c0f-9d11-d3484d629798,Jack and the Beanstalk,,C,1998,73,L,,True,,,,
b8a68ffd-bdf5-4ee9-b403-a9b73c4a0d80,Le Puits Fantastique,The Enchanted Well,BW,1903,4,L,,True,,,,
b8bbd5d7-292b-4d84-b4f8-45dc5be33433,Snow White and the Prince of Frogs,,C,1996,80,A,,True,,,,
b8c0179b-d24b-4219-9888-3555f5a3d9ee,Alice in Wonderland or What's a Nice Kid Like You Doing in a Place Like This?,What's a Nice Kid Like You Doing in this Place?,C,1966,60,A,"The title is listed in the Enchanted Screen filmo as ""Alice in Wonderland, or What's a Nice Kid Like You Doing in this Place?"" but I've separated the two parts of the title. Is that correct? Also, IMDb lists the title as ""Alice in Wonderland, or What's a Nice Kid Like You Doing in a Place Like This?"" and I'm wondering if someone can confirm that the Enchanted Screen listing is in fact the correct title.",True,,,,
b8c2bac9-0a65-4b27-b700-0ca144901a25,Noch pered Rozhdestvom,"The Night before Christmas, Noch' pered rozhdestvom",BW,1913,41,L,Nikolai Gogol,True,,,,
b8daf950-3282-4025-b396-e84c8d84adbe,The Swan Princess Christmas,,C,2012,90,A,,True,,,,
b90546fb-33de-4c18-bea1-f6e84975eca0,Beasts of the Southern Wild,,C,2012,93,L,,True,,,,
b90676ec-42fd-4e93-b6ad-96b5fe4d5a6f,Nachalo,The Beginning,BW,1970,91,L,"From ""Cinderella across Cultures: New Directions and Interdisciplinary Perspectives"" (2016), Eds. Martine Hennard Dutheil de la Rochère, Gillian Lathey, Monika Wozniak, Wayne State University Press",True,,,,
b919741f-2474-4d9b-808d-9a3835b34a82,20th Century Oz,Oz – A Rock 'n' Roll Road Movie; Twentieth Century Oz,C,1976,90,L,,True,,,,
b91d8cf8-0749-4aff-b6ed-eed1a5a4c88e,Belle dormant,Sleeping Beauty,C,2016,82,L,,True,,,,
b91ebafc-c839-47ff-b6ff-272581e32b44,Cinderella,,BW,1912,,L,The IMDb entry does not indicate the mode of this film.,True,,,,
b926a39e-e6b5-4afd-8ab7-39303e9b3442,Twice Upon a Time,,C,1983,77,A,,True,,,,
b92aa292-df1f-4b82-98e7-a33e25d3cd9b,Les bottes du diable,"Le diabolo, The Devil's Boots",BW,1908,4,U,Don't know origin...,True,,,,
b930c902-c231-4a72-a508-de050f8dcfff,Sreca dolazi u 9,"Sreca dolazi u devet, Happiness Comes at 9 o'Clock",BW,1961,102,L,,True,,,,
b935c859-e509-4718-8dba-7fbc5eb7517b,OcchioPinocchio,,C,1994,125,L,,True,,,,
b961b5b4-07f6-484e-a918-a1990dcb204d,A-lad-in Bagdad,,C,1938,8,L,,True,,,,
b963d2ae-c54d-4ba2-90e0-574362a982fe,Tom Thumb,,C,1992,24,A,,True,,,,
b965912e-8363-43fd-a366-caacc6a929c3,Vadakkum Nathan,Vadakkumnathan,C,2006,135,L,,True,,,,
b9739618-0368-4351-a45d-22cbaf69b6a2,The Legend of Sleepy Hollow,,C,1949,34,A,From FTFBD,True,,,,
b975124b-ec26-4ba1-97c9-d732e1cf7b64,Zolushka 4x4. Vsyo nachinayetsya s zhelaniy,"Cinderella 4x4. Everything Begins With a Wish,     Золушка 4х4. Всё начинается с желаний",C,2008,100,L,"https://www.rarefilmfinder.com/movie.php?id=16254

https://ru-m-wikipedia-org.translate.goog/wiki/%D0%97%D0%BE%D0%BB%D1%83%D1%88%D0%BA%D0%B0_4%C3%974._%D0%92%D1%81%D1%91_%D0%BD%D0%B0%D1%87%D0%B8%D0%BD%D0%B0%D0%B5%D1%82%D1%81%D1%8F_%D1%81_%D0%B6%D0%B5%D0%BB%D0%B0%D0%BD%D0%B8%D0%B9?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en-US&_x_tr_pto=wapp",True,,,,
b9851b40-625f-4a23-a1e9-0bf6ea0d9daa,Chkhikvta qortsili,Wedding of Jays; Свадьба соек; ჩხიკვთა ქორწილი,C,1957,25,A,"https://www.youtube.com/watch?v=iGEjiBAwZ6A
https://www.youtube.com/watch?v=5v_BYkPcnZg
https://www.youtube.com/watch?v=JAZpwdOuwZw",True,,,,
b98a5cf3-ae61-414f-9312-57c47f597e46,Pyos i kot,Dog and Cat; Пёс и кот,C,1955,18,A,https://www.youtube.com/watch?v=ErQIux_GJBI,True,,,,
b98bc1f3-ca99-40dc-8da4-2be1c167be7a,Bluebeard's Eighth Wife,,BW,1938,85,L,,True,,,,
b9c5e9a5-21aa-46eb-9a9f-d2df7651ab48,Aladdin and His Lamp,,C,1952,67,L,,True,,,,
b9cac111-7788-4b1b-9f31-12a3d3cbc2cc,Warlock Moon,Bloody Spa,C,1973,89,L,"Described by an IMDB user as ""a cross between The Texas Chainsaw Massacre and Hansel and Gretel""
https://en.wikipedia.org/wiki/Warlock_Moon",True,,,,
b9d1719c-10f4-4afc-8b56-27333cfec45f,Snow White and the Seven Dwarfs,,C,1937,83,A,,True,,,,
b9e4868a-76f2-49b5-8d47-a074eee597d5,Shake Rattle and Roll Fourteen: The Invasion,The Invasion: Shake Rattle and Roll Fourteen,C,2012,122,L,"Malakat: https://www.aswangproject.com/creatures-mythical-beings-philippine-folklore-mythology/#M 
",True,,,,
b9e8d05f-5732-4f50-9ca4-86a1c1f98d9c,Hansel and Gretel Strike Back,,C,2012,5,L,,True,,,,
b9e94db8-330d-4014-9bc0-5848426ca6fb,Poor Cinderella,Betty Boop,C,1934,11,A,,True,,,,
b9f4559e-13df-45b1-9b19-ad999393678a,Some Kind of Wonderful,,C,1987,95,L,,True,,,,
b9fc2262-ad0c-445b-8e5c-68d1bae11434,The Emperor's New Clothes,The Enchanted World of Danny Kaye: The Emperor's New Clothes,C,1972,60,A,,True,,,,
ba0b0e21-828f-4381-8bef-d6f86244acca,The Forbidden Kingdom,,C,2008,104,L,,True,,,,
ba0dfe02-4120-4935-ae96-d427193226d4,Peter & the Wolf,,C,2019,26,A,,True,,,,
ba2d93b2-4750-4fbf-a712-f7131df84bab,Boys in the Trees,,C,2016,112,L,Submitted to IFTF,True,,,,
ba2f8d1d-f714-44dd-b49c-c9b4104a6727,Chudo-melnitsa,A Wonder Mill,C,1950,18,A,"Animated adaptation of Russian folk tale ""Zhernovki""",True,,,,
ba2fa748-f62f-40dc-a466-179b9b82da59,The Three Little Pigs,,C,1999,50,A,,True,,,,
ba325fb6-0fc0-4e90-a65b-927de9ec15f2,Little Red Riding Hood,,C,1969,5,A,,True,,,,
ba3917bc-e199-4126-8667-9c2f096658ef,Paradise Hills,,C,2019,95,L,"https://tilt.goombastomp.com/film/paradise-hills-review/ 
https://www.indiewire.com/criticism/movies/paradise-hills-review-feminist-fairy-tale-emma-roberts-1202184292/ 
",True,,,,
ba3ad952-4fcf-4354-bf28-c3638a6799c1,Puss in Boots,,C,1993,50,A,"According to iMDB, the people listed as directors in The Enchanted Screen were actually the screenwriters. For now I have listed them in both locations.",True,,,,
ba6c1f86-d535-4926-9ea5-087758af319f,Cổ tích Việt Nam 08,Vietnamese Fairy Tales 08,C,1997,,L,"https://pnfilm.com.vn/ 

Origin(s):  Thach Sanh and Ly Thong (https://vietnamesefairytales.blogspot.com/2017/03/vn-fairy-tale-20.html) 
https://en.wikipedia.org/wiki/Truy?n_Th?ch_Sanh

https://vi.wikipedia.org/wiki/C%E1%BB%95_t%C3%ADch_Vi%E1%BB%87t_Nam_(phim)
",True,,,,
ba6ef1de-2213-41e2-9c34-670d0a8e3e20,Mulan,Mu Lan,C,1998,50,A,,True,,,,
ba7852e2-14e7-4844-9060-9a981a930c8d,Captain Donald and the Little Mermaid,,C,2013,,L,,True,,,,
ba792839-1364-483f-a953-e64730f0a581,Gul Sanobar,,BW,1934,154,U,"https://en.wikipedia.org/wiki/What_the_Rose_did_to_the_Cypress 
The tale of a princess who challenges her suitors with deadly riddles is similar to the story of Turandot. As such, it belongs in a series of folktales involving riddles
",True,,,,
ba80fcdd-508c-4483-af1e-7ee5eead5616,Irony,,C,2005,6,A,,True,,,,
ba80ff93-467b-4c71-b31c-a58ef3e6fada,No Biz Like Show Biz,The Flintstones,C,1960,30,A,,True,,,,
ba965a7f-a56a-4e1d-8013-b27a50b010c2,Saving Mr. Banks,,C,2013,125,L,,True,,,,
ba9d429f-6afd-4023-845b-2aa123d997f4,Die Kristallkugel,"Simsala Grimm - Die Märchen der Brüder Grimm, The Crystal Ball, The Fairy Tales of the Brothers Grimm",C,2000,24,A,,True,,,,
baa0d388-a211-4072-afeb-bfcc092e4370,Little Red Riding Hood,,C,2012,10,L,,True,,,,
baa0d80b-8723-495f-a4e0-ac9101352ac4,Keloglan,,BW,1965,92,L,,True,,,,
baab4aa5-affe-4017-b1fe-a651c77e05e3,Fetish Fairy Tales Volume Five: The She Wolf and the Dirty Little Pigs,,C,2007,62,L,https://flixone.com/en/movie/fetish-fairy-tails-volume-5-the-she-wolf-the-dirty-little-pigs,True,,,,
bab123ad-0a1a-49b9-94b4-4468cf9f91bc,Never Let Me Go,,BW,1953,94,L,,True,,,,
bab5a124-426d-4d3b-acc2-6496e60333d3,Booty and the Beast,Fractured Fairy Tales,C,1962,4,A,,True,,,,
bab7487c-d839-4629-b0fc-576dc5a4c7ae,Chagama ondo,The Dance of the Chagamas,BW,1935,11,A,https://en.wikipedia.org/wiki/Japanese_raccoon_dog#In_folklore_and_tradition,True,,,,
babdbfbe-3ae7-42e1-97a1-cb8dde0a428f,Muppet Classic Theater,,C,1994,68,L,This collection also includes the King Midas tale.,True,,,,
babeddfd-b165-43c6-b297-ce4a3d53dec6,Die Geschichte vom kleinen Muck,"The Story of Little Muck, The Story of Little Mook",C,1953,100,L,,True,,,,
bac0b93f-401c-4625-b471-fe8e93bad7d1,Xia nü,A Touch of Zen,C,1971,200,L,,True,,,,
bac430af-308d-4337-aee4-4431a7857099,El detective y la muerte,The Detective and Death,C,1994,108,L,,True,,,,
bac79341-b644-4f59-a92f-0ecfa80779dd,Jack et la mécanique du coeur,Jack and the Cuckoo-Clock Heart,C,2013,94,A,From FTFBD,True,,,,
baca2cf1-084a-4816-b06b-29ce7d937a6f,Le Grand Méliès,,BW,1952,31,L,,True,,,,
bad494d7-299f-4fe9-8f9f-137c5be3be04,Kashchey bessmertnyy,"Kashchei Bessmertnyi, Kashchei the Immortal, Kashchey the Immortal",BW,1945,73,L,"I'm not sure of the origin.
AM: Slavic folklore
https://en.wikipedia.org/wiki/Kashchey_the_Immortal_(film)",True,,,,
bae02f34-8985-44cb-a32f-3830d4ea5fc3,Red Riding Hood Meets Frankenstein,,BW,2004,,L,https://vimeo.com/channels/redridinghood,True,,,,
bae3dae1-2d4a-4458-84d2-41ab49cc82f5,Potter's Luck,Fractured Fairy Tales,C,1963,4,A,I'm not sure of the origin.,True,,,,
bae40f50-6e24-4dde-9b10-5faba2d4ac89,Rood,,C,2013,14,L,"Can't add full company name: Hogeschool v.d. Kunsten Utrecht - Kunst, Media & Technologie",True,,,,
baea5fcf-6659-4070-855c-ae77059e3543,Alibaba and the Forty Thieves,,BW,1927,,U,,True,,,,
baf5fbee-0d54-45aa-86de-31d77e890d97,Kak poimat' pero zhar ptitsy,How to Catch the Firebird’s Feather,C,2013,80,A,I'm not sure of the origin.,True,,,,
bafb9e28-0f3e-4cbb-8859-52abccc2067c,Diskzokej,"Disc Jockey, Disc-Jockey",M,1980,10,A,I'm not sure of the origin.,True,,,,
bafe44d3-0ae2-40a3-aa39-40efafe8e8c3,Baba Yaga 2: Retribution,,C,2020,,L,,True,,,,
bb0a18ac-4eca-4f02-9e02-ed17a4f32a8d,Le collier perdu de la colombe,The Dove's Lost Necklace,C,1991,86,L,"I'm not sure of the origin.
AM: This second feature in Nacer Khemir's ""Desert Trilogy"" is a visually ravishing folktale reminiscent of THE THOUSAND AND ONE NIGHTS. (from IMDb)",True,,,,
bb0d702b-9ab4-4b95-9034-8489bd3d8bab,The Adventures of Baron Münchausen,,C,1988,126,L,The IMDb listing for this movie indicates that it was released in 1988.,True,,,,
bb1cb37e-67ec-44ff-9a60-074b3f6c1029,The Clown and the Kids,,C,1967,75,L,,True,,,,
bb2479c0-ed6e-4a67-93aa-e351168748e3,DQE's Peter Pan: The New Adventures,The New Adventures of Peter Pan,C,2015,90,A,https://www.youtube.com/watch?v=BV6m3NrePAQ,True,,,,
